DATE,START-TIME,END-TIME,LOCATION
2021-09-03,10:15,12:15,G-4D003
2021-09-03,10:15,12:15,G-2C005-info
2021-09-03,11:00,12:00,G-4D008
2021-09-03,12:45,15:30,G-0B007-Amphi Bergès
2021-09-03,13:30,15:30,G-4D006
2021-09-04,13:00,13:30,G-4D003
2021-09-06,07:15,17:15,G-2A003
2021-09-06,07:15,17:15,G-2A004
2021-09-06,07:15,17:15,G-2A005
2021-09-06,07:15,17:15,G-2C003
2021-09-06,07:15,17:15,G-2C004
2021-09-06,07:15,17:15,G-2C006
2021-09-06,07:15,17:15,G-2B002
2021-09-06,07:15,17:15,G-2B012
2021-09-06,07:15,17:15,G-2B013
2021-09-06,07:15,17:15,G-2B010
2021-09-06,07:15,17:15,G-2C001
2021-09-06,07:15,17:15,G-2C002
2021-09-06,07:15,17:15,G-2C007
2021-09-06,07:15,19:15,G-0D006-Salle des forums
2021-09-06,08:00,13:30,G-0B007-Amphi Bergès
2021-09-06,08:00,13:30,G-1A002-Amphi Ampère
2021-09-06,08:00,13:30,G-1C002-Amphi Coulomb
2021-09-06,09:00,11:00,G-2C008
2021-09-06,09:45,12:00,G-2A006
2021-09-06,10:00,12:00,G-1C004
2021-09-06,13:00,15:30,G-4D003
2021-09-06,13:30,15:45,G-2B009
2021-09-06,13:30,15:45,G-1C002-Amphi Coulomb
2021-09-06,13:30,15:45,G-1A002-Amphi Ampère
2021-09-06,13:30,15:45,G-2C008
2021-09-06,13:30,18:30,G-1D003-Salle du Conseil
2021-09-06,13:30,15:45,G-2A006
2021-09-06,14:00,16:00,G-1C004
2021-09-06,14:00,14:45,G-4D001-Projet
2021-09-06,14:00,16:15,G-0B007-Amphi Bergès
2021-09-06,16:30,17:00,G-5D003-Electronique & instrumentation associée
2021-09-07,07:15,19:15,G-0D006-Salle des forums
2021-09-07,08:00,10:00,G-2C005-info
2021-09-07,08:00,12:45,G-0B007-Amphi Bergès
2021-09-07,08:00,13:00,G-2B009
2021-09-07,08:15,10:15,G-2C001
2021-09-07,08:15,10:15,G-2B013
2021-09-07,08:15,10:15,G-2A006
2021-09-07,08:15,10:15,G-2B012
2021-09-07,08:15,10:15,G-4D003
2021-09-07,08:15,10:15,G-2A003
2021-09-07,08:30,09:00,G-5D003-Electronique & instrumentation associée
2021-09-07,09:00,11:00,G-1C003
2021-09-07,09:00,12:00,G-2C003
2021-09-07,09:00,12:00,G-1D003-Salle du Conseil
2021-09-07,09:00,12:00,G-1C004
2021-09-07,09:30,10:00,G-5D003-Electronique & instrumentation associée
2021-09-07,10:15,12:15,G-2A007-info
2021-09-07,10:30,12:30,G-4D003
2021-09-07,10:30,12:30,G-2B002
2021-09-07,10:30,12:30,G-2A003
2021-09-07,10:30,12:30,G-2C001
2021-09-07,10:30,12:30,G-2B013
2021-09-07,10:30,12:30,G-2A006
2021-09-07,10:30,12:30,G-2B012
2021-09-07,13:00,14:00,G-1C004
2021-09-07,13:00,18:00,G-4D009-Projet
2021-09-07,13:00,18:30,G-2A004
2021-09-07,13:00,18:30,G-2A005
2021-09-07,13:00,18:30,G-2B002
2021-09-07,13:00,18:30,G-2B012
2021-09-07,13:00,18:30,G-2C003
2021-09-07,13:00,18:30,G-4D003
2021-09-07,13:00,18:30,G-4D008
2021-09-07,13:00,18:30,G-2A006
2021-09-07,13:00,18:30,G-2B009
2021-09-07,13:00,18:30,G-2B010
2021-09-07,13:00,18:30,G-2C006
2021-09-07,13:00,18:30,G-2B013
2021-09-07,13:00,18:30,G-2C001
2021-09-07,13:00,18:30,G-2C002
2021-09-07,13:00,18:30,G-2C004
2021-09-07,13:00,18:30,G-2C007
2021-09-07,13:00,18:30,G-2C008
2021-09-07,13:00,18:30,G-2A003
2021-09-07,13:00,18:30,G-4D006
2021-09-07,13:30,15:30,G-1A002-Amphi Ampère
2021-09-07,13:30,15:30,G-1C002-Amphi Coulomb
2021-09-07,13:30,15:30,G-0B007-Amphi Bergès
2021-09-07,13:30,17:30,G-2B001-info
2021-09-07,13:30,15:30,G-3A014-info
2021-09-07,14:00,16:00,G-1C003
2021-09-07,14:30,16:00,G-1D003-Salle du Conseil
2021-09-07,15:30,16:30,G-1C004
2021-09-07,15:45,17:45,G-1A002-Amphi Ampère
2021-09-07,15:45,17:45,G-1C002-Amphi Coulomb
2021-09-07,15:45,17:45,G-4A020-info-mhi
2021-09-07,16:00,17:00,G-1C003
2021-09-07,18:00,20:00,G-1A002-Amphi Ampère
2021-09-08,07:15,19:15,G-0D006-Salle des forums
2021-09-08,08:00,12:00,G-2C003
2021-09-08,08:00,12:00,G-1B016-Projet-Vie étudiante
2021-09-08,08:00,17:00,G-0B018-Agora
2021-09-08,08:00,10:00,G-4D006
2021-09-08,08:00,10:00,G-1C002-Amphi Coulomb
2021-09-08,08:15,10:15,G-2C002
2021-09-08,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-08,08:15,10:15,G-2C001
2021-09-08,08:15,10:15,G-1A002-Amphi Ampère
2021-09-08,08:15,10:15,G-2A003
2021-09-08,09:00,10:00,G-1C003
2021-09-08,09:30,10:30,G-0B007-Amphi Bergès
2021-09-08,10:15,12:15,G-2B002
2021-09-08,10:15,12:15,G-2C004
2021-09-08,10:15,12:15,G-1C002-Amphi Coulomb
2021-09-08,10:30,12:30,G-2C001
2021-09-08,10:30,12:30,G-2C002
2021-09-08,10:30,12:30,G-1A002-Amphi Ampère
2021-09-08,10:30,12:30,G-2C007
2021-09-08,10:30,12:30,G-2A006
2021-09-08,10:45,11:45,G-2B001-info
2021-09-08,10:45,11:45,G-2C005-info
2021-09-08,10:45,11:45,G-3B001-info
2021-09-08,10:45,11:45,G-3D003-info
2021-09-08,10:45,11:45,G-2A007-info
2021-09-08,10:45,11:45,G-3A014-info
2021-09-08,13:30,15:30,G-0B007-Amphi Bergès
2021-09-08,13:30,14:30,G-1A002-Amphi Ampère
2021-09-08,13:30,15:30,G-2A007-info
2021-09-08,13:30,17:30,G-2B001-info
2021-09-08,13:30,15:30,G-1C002-Amphi Coulomb
2021-09-08,13:30,15:30,G-2A006
2021-09-08,13:45,17:45,G-5D003-Electronique & instrumentation associée
2021-09-08,14:00,16:00,G-2A003
2021-09-08,14:45,15:45,G-3D003-info
2021-09-08,14:45,15:45,G-2C005-info
2021-09-08,14:45,15:45,G-4C012-info-picore
2021-09-08,14:45,15:45,G-3A014-info
2021-09-08,14:45,15:45,G-3B001-info
2021-09-08,14:45,15:45,G-1B012-info-vie étudiante
2021-09-08,15:00,16:00,G-1C004
2021-09-08,15:45,17:45,G-2A006
2021-09-08,15:45,17:45,G-3B001-info
2021-09-08,15:45,17:45,G-1C002-Amphi Coulomb
2021-09-08,15:45,17:45,G-2A007-info
2021-09-09,07:15,19:15,G-0D006-Salle des forums
2021-09-09,08:00,08:30,G-1A002-Amphi Ampère
2021-09-09,08:00,10:00,G-4D006
2021-09-09,08:00,17:00,G-0B018-Agora
2021-09-09,08:00,10:00,G-1C002-Amphi Coulomb
2021-09-09,08:00,10:00,G-2C006
2021-09-09,08:00,12:00,G-3A012-Flexion 1&2
2021-09-09,08:00,12:00,G-3A012-Presse Instron
2021-09-09,08:00,10:00,G-3D006-Construction électrique
2021-09-09,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-09,08:15,12:15,G-2B001-info
2021-09-09,08:15,10:15,G-4A020-info-mhi
2021-09-09,08:15,10:15,G-0B007-Amphi Bergès
2021-09-09,08:30,10:30,G-1A002-Amphi Ampère
2021-09-09,08:30,12:00,G-1C004
2021-09-09,10:15,12:15,G-4D006
2021-09-09,10:15,12:15,G-3D006-Construction électrique
2021-09-09,10:30,12:30,G-2C002
2021-09-09,10:30,12:30,G-0B007-Amphi Bergès
2021-09-09,10:30,12:30,G-4A020-info-mhi
2021-09-09,10:30,12:30,G-2C003
2021-09-09,12:00,13:15,G-1C003
2021-09-09,13:00,14:00,G-1C002-Amphi Coulomb
2021-09-09,13:30,15:30,G-2C002
2021-09-09,13:30,15:30,G-2C007
2021-09-09,13:30,15:30,G-2A007-info
2021-09-09,13:30,17:30,G-4C012-info-picore
2021-09-09,13:30,15:30,G-2A003
2021-09-09,13:30,15:30,G-2C005-info
2021-09-09,13:45,17:45,G-5D003-Electronique & instrumentation associée
2021-09-09,14:15,15:15,G-1B012-info-vie étudiante
2021-09-09,14:15,15:15,G-2B001-info
2021-09-09,14:15,15:15,G-3B001-info
2021-09-09,14:15,15:15,G-3A014-info
2021-09-09,14:15,15:15,G-4A020-info-mhi
2021-09-09,14:15,15:15,G-3D003-info
2021-09-09,15:30,17:30,G-0B007-Amphi Bergès
2021-09-09,15:30,17:30,G-2B010
2021-09-09,15:45,17:45,G-2A003
2021-09-09,15:45,17:45,G-2B009
2021-09-09,15:45,17:45,G-2C001
2021-09-09,15:45,17:45,G-2C005-info
2021-09-09,15:45,17:45,G-2C006
2021-09-09,15:45,17:45,G-2A007-info
2021-09-10,07:15,19:15,G-0D006-Salle des forums
2021-09-10,08:00,10:00,G-4D008
2021-09-10,08:00,10:00,G-2C004
2021-09-10,08:00,10:00,G-2A004
2021-09-10,08:00,10:00,G-2C001
2021-09-10,08:00,17:00,G-0B018-Agora
2021-09-10,08:00,10:00,G-2A007-info
2021-09-10,08:00,10:00,G-2B013
2021-09-10,08:00,12:00,G-3A012-Presse Instron
2021-09-10,08:00,12:00,G-3A012-Flexion 1&2
2021-09-10,08:00,10:00,G-2C008
2021-09-10,08:00,10:00,G-2C007
2021-09-10,08:00,10:00,G-2B002
2021-09-10,08:00,10:00,G-2A005
2021-09-10,08:15,12:15,G-2B001-info
2021-09-10,08:15,10:15,G-2A006
2021-09-10,10:15,12:15,G-2B013
2021-09-10,10:15,12:15,G-4D008
2021-09-10,10:15,12:15,G-4D006
2021-09-10,10:15,12:15,G-2C001
2021-09-10,10:15,12:15,G-2A005
2021-09-10,10:15,12:15,G-2B002
2021-09-10,10:15,12:15,G-2A004
2021-09-10,10:15,12:15,G-2C007
2021-09-10,10:15,12:15,G-2B012
2021-09-10,10:15,12:15,G-2A007-info
2021-09-10,10:30,12:30,G-2C003
2021-09-10,10:30,12:30,G-2C002
2021-09-10,10:30,12:30,G-2A006
2021-09-10,13:30,15:30,G-1A002-Amphi Ampère
2021-09-10,13:30,15:30,G-2A006
2021-09-10,13:30,15:30,G-2A007-info
2021-09-10,13:30,15:30,G-1C002-Amphi Coulomb
2021-09-10,13:30,15:30,G-4D006
2021-09-10,13:30,15:30,G-2B009
2021-09-10,13:30,15:30,G-4A020-info-mhi
2021-09-10,13:30,17:30,G-2B001-info
2021-09-10,13:30,19:00,G-0B007-Amphi Bergès
2021-09-10,13:30,15:30,G-2B002
2021-09-10,13:30,15:30,G-2A003
2021-09-10,14:15,17:15,G-1D003-Salle du Conseil
2021-09-10,15:45,17:45,G-2A007-info
2021-09-10,15:45,17:45,G-2A003
2021-09-10,15:45,17:45,G-1A002-Amphi Ampère
2021-09-10,15:45,17:45,G-1C002-Amphi Coulomb
2021-09-10,15:45,17:45,G-2A006
2021-09-10,15:45,17:45,G-2C007
2021-09-10,15:45,17:45,G-2B002
2021-09-10,15:45,17:45,G-4A020-info-mhi
2021-09-10,15:45,17:45,G-2C001
2021-09-10,15:45,17:45,G-2B009
2021-09-10,15:45,17:45,G-2C004
2021-09-13,07:15,19:15,G-0D006-Salle des forums
2021-09-13,08:00,10:00,G-1C002-Amphi Coulomb
2021-09-13,08:00,17:00,G-0B018-Agora
2021-09-13,08:00,12:00,G-3A012-Flexion 1&2
2021-09-13,08:00,12:00,G-3A012-Presse Instron
2021-09-13,08:00,10:00,G-0B007-Amphi Bergès
2021-09-13,08:15,11:15,G-3B005a-HydrauSys
2021-09-13,08:15,11:15,G-3B005a-Venturi
2021-09-13,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-13,08:15,11:15,G-3B005a-Coup de bélier
2021-09-13,08:15,10:15,G-2A007-info
2021-09-13,08:15,10:15,G-2C005-info
2021-09-13,08:15,10:15,G-4D003
2021-09-13,08:15,11:15,G-3B005b-Ventilateur
2021-09-13,08:15,10:15,G-2B002
2021-09-13,08:15,11:15,G-3B005a-Déversoir
2021-09-13,08:15,11:15,G-3B005a-DébitVisu
2021-09-13,08:15,10:15,G-2A003
2021-09-13,10:15,12:15,G-2C004
2021-09-13,10:15,12:15,G-4D008
2021-09-13,10:15,12:15,G-2C001
2021-09-13,10:15,12:15,G-1C002-Amphi Coulomb
2021-09-13,10:30,12:30,G-2B002
2021-09-13,10:30,12:30,G-3A014-info
2021-09-13,10:30,12:30,G-2A007-info
2021-09-13,10:30,12:30,G-2C003
2021-09-13,10:30,12:30,G-2C005-info
2021-09-13,10:30,12:30,G-1A002-Amphi Ampère
2021-09-13,10:30,12:30,G-4D003
2021-09-13,13:00,18:00,G-0B007-Amphi Bergès
2021-09-13,13:00,18:00,G-1A002-Amphi Ampère
2021-09-13,13:00,18:00,G-1C002-Amphi Coulomb
2021-09-13,13:30,15:30,G-2A006
2021-09-13,13:30,15:30,G-2C007
2021-09-13,13:30,15:30,G-2B013
2021-09-13,13:30,15:30,G-2C004
2021-09-13,13:30,15:30,G-3B001-info
2021-09-13,13:30,15:30,G-2B009
2021-09-13,13:30,17:30,G-5D003-Electronique & instrumentation associée
2021-09-13,13:30,15:30,G-2B002
2021-09-13,13:30,15:30,G-2A007-info
2021-09-13,13:30,15:30,G-2C003
2021-09-13,13:30,15:30,G-2B010
2021-09-13,13:30,15:30,G-2C001
2021-09-13,13:30,15:30,G-4D003
2021-09-13,13:30,15:30,G-2C002
2021-09-13,13:30,15:30,G-2A003
2021-09-13,15:45,17:45,G-2B009
2021-09-13,15:45,17:45,G-2A003
2021-09-13,15:45,17:45,G-2C002
2021-09-13,15:45,17:45,G-3B001-info
2021-09-13,15:45,17:45,G-2C001
2021-09-13,15:45,17:45,G-2C003
2021-09-13,15:45,17:45,G-2A007-info
2021-09-13,15:45,17:45,G-2B013
2021-09-13,15:45,17:45,G-2C004
2021-09-13,15:45,17:45,G-2B010
2021-09-14,07:15,19:15,G-0D006-Salle des forums
2021-09-14,08:00,10:00,G-4D006
2021-09-14,08:00,10:00,G-2A003
2021-09-14,08:00,10:00,G-0B007-Amphi Bergès
2021-09-14,08:00,10:00,G-2B009
2021-09-14,08:00,12:00,G-1D003-Salle du Conseil
2021-09-14,08:00,10:00,G-2C006
2021-09-14,08:00,10:00,G-2B010
2021-09-14,08:00,17:00,G-0B018-Agora
2021-09-14,08:15,10:15,G-2C002
2021-09-14,08:15,10:15,G-2A006
2021-09-14,08:15,10:15,G-1A002-Amphi Ampère
2021-09-14,08:15,10:15,G-1C002-Amphi Coulomb
2021-09-14,08:15,10:15,G-2C001
2021-09-14,08:15,10:15,G-2B001-info
2021-09-14,08:15,10:15,G-4D003
2021-09-14,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-14,08:15,10:15,G-2B013
2021-09-14,08:15,10:15,G-2B002
2021-09-14,08:15,10:15,G-2C007
2021-09-14,10:15,12:15,G-4D006
2021-09-14,10:15,12:15,G-2C006
2021-09-14,10:15,12:15,G-4D008
2021-09-14,10:15,12:15,G-2B010
2021-09-14,10:15,12:15,G-2C008
2021-09-14,10:15,12:15,G-2C007
2021-09-14,10:15,12:15,G-2B009
2021-09-14,10:15,12:15,G-2A003
2021-09-14,10:30,12:30,G-2B002
2021-09-14,10:30,12:30,G-2C002
2021-09-14,10:30,12:30,G-1C002-Amphi Coulomb
2021-09-14,10:30,12:30,G-2B013
2021-09-14,10:30,12:30,G-2A006
2021-09-14,10:30,12:30,G-1A002-Amphi Ampère
2021-09-14,10:30,12:30,G-2C003
2021-09-14,10:30,12:30,G-2C001
2021-09-14,10:30,12:30,G-4D003
2021-09-14,10:30,12:30,G-2B001-info
2021-09-14,12:30,13:15,G-1A002-Amphi Ampère
2021-09-14,13:30,15:30,G-0B007-Amphi Bergès
2021-09-14,13:30,15:30,G-2A003
2021-09-14,13:30,15:30,G-2B002
2021-09-14,13:30,15:30,G-3B001-info
2021-09-14,13:30,15:30,G-2A005
2021-09-14,13:30,15:30,G-2C002
2021-09-14,13:30,15:30,G-3D006-Construction électrique
2021-09-14,13:30,15:30,G-2C004
2021-09-14,13:30,17:30,G-4C012-info-picore
2021-09-14,13:30,15:30,G-1C002-Amphi Coulomb
2021-09-14,13:30,15:30,G-1A002-Amphi Ampère
2021-09-14,13:30,15:30,G-2C001
2021-09-14,13:30,15:30,G-2A007-info
2021-09-14,13:30,15:30,G-2B013
2021-09-14,13:30,15:30,G-2C008
2021-09-14,13:30,15:30,G-4D006
2021-09-14,15:45,17:45,G-2C002
2021-09-14,15:45,17:45,G-2A005
2021-09-14,15:45,17:45,G-2B001-info
2021-09-14,15:45,17:45,G-2C001
2021-09-14,15:45,17:45,G-0B007-Amphi Bergès
2021-09-14,15:45,17:45,G-3D003-info
2021-09-14,15:45,17:45,G-1A002-Amphi Ampère
2021-09-14,15:45,17:45,G-3B001-info
2021-09-14,15:45,17:45,G-4D006
2021-09-14,15:45,17:45,G-2A007-info
2021-09-14,15:45,17:45,G-4D003
2021-09-14,15:45,17:45,G-2C005-info
2021-09-14,15:45,17:45,G-1C002-Amphi Coulomb
2021-09-14,15:45,17:45,G-3D006-Construction électrique
2021-09-14,17:30,18:00,G-1C003
2021-09-15,07:15,19:15,G-0D006-Salle des forums
2021-09-15,07:30,20:00,G-2C003
2021-09-15,08:00,10:00,G-0B007-Amphi Bergès
2021-09-15,08:00,17:00,G-0B018-Agora
2021-09-15,08:00,12:00,G-3A012-Flexion 1&2
2021-09-15,08:00,12:00,G-3A012-Presse Instron
2021-09-15,08:00,10:00,G-2C006
2021-09-15,08:00,12:00,G-4D006
2021-09-15,08:00,10:00,G-2B009
2021-09-15,08:00,10:00,G-2B010
2021-09-15,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-15,08:15,10:15,G-2C007
2021-09-15,08:15,10:15,G-3D003-info
2021-09-15,08:15,10:15,G-4D003
2021-09-15,08:15,10:15,G-1A002-Amphi Ampère
2021-09-15,09:00,12:00,G-2A006
2021-09-15,09:00,12:30,G-2C001
2021-09-15,09:00,12:00,G-2C004
2021-09-15,10:00,12:00,G-2C008
2021-09-15,10:15,12:15,G-2C006
2021-09-15,10:15,12:15,G-0B007-Amphi Bergès
2021-09-15,10:15,12:15,G-2B010
2021-09-15,10:15,12:15,G-2B009
2021-09-15,10:30,12:30,G-4D003
2021-09-15,10:30,12:30,G-2A005
2021-09-15,10:30,12:30,G-1A002-Amphi Ampère
2021-09-15,10:30,12:30,G-1C002-Amphi Coulomb
2021-09-15,10:30,12:30,G-2A003
2021-09-15,13:30,15:30,G-0B007-Amphi Bergès
2021-09-15,13:30,17:00,G-2C001
2021-09-15,13:30,15:30,G-2B010
2021-09-15,13:30,15:30,G-4D006
2021-09-15,13:30,15:30,G-3D006-Construction électrique
2021-09-15,13:30,15:30,G-2C007
2021-09-15,13:30,15:30,G-2B001-info
2021-09-15,13:30,15:30,G-1C002-Amphi Coulomb
2021-09-15,13:30,15:30,G-4A020-info-mhi
2021-09-15,13:30,15:30,G-2C006
2021-09-15,14:00,17:00,G-2C002
2021-09-15,14:00,17:00,G-1B009-Projet-Vie étudiante
2021-09-15,14:00,17:00,G-4D001-Projet
2021-09-15,14:00,17:00,G-4D007-Projet
2021-09-15,14:00,17:00,G-4D005-Projet
2021-09-15,14:00,17:00,G-1B016-Projet-Vie étudiante
2021-09-15,14:00,17:00,G-1B008-Projet-Vie étudiante
2021-09-15,14:00,16:00,G-2A003
2021-09-15,15:45,17:45,G-2B013
2021-09-15,15:45,17:45,G-2A007-info
2021-09-15,15:45,17:45,G-4A020-info-mhi
2021-09-15,15:45,17:45,G-2C006
2021-09-15,15:45,17:45,G-3D006-Construction électrique
2021-09-15,15:45,17:45,G-2C007
2021-09-15,15:45,17:45,G-2B010
2021-09-15,15:45,17:45,G-2B001-info
2021-09-15,15:45,17:45,G-4D006
2021-09-15,16:15,18:15,G-2B012
2021-09-16,07:15,19:15,G-0D006-Salle des forums
2021-09-16,07:30,08:30,G-2A007-info
2021-09-16,07:45,12:30,G-2A004
2021-09-16,07:45,12:30,G-2A005
2021-09-16,07:45,12:30,G-2B002
2021-09-16,07:45,12:30,G-2B012
2021-09-16,07:45,12:30,G-2B013
2021-09-16,07:45,12:30,G-2C001
2021-09-16,07:45,12:30,G-2C002
2021-09-16,07:45,12:30,G-2C003
2021-09-16,07:45,12:30,G-2C004
2021-09-16,07:45,12:30,G-2C007
2021-09-16,07:45,12:30,G-2C008
2021-09-16,07:45,12:30,G-4D003
2021-09-16,07:45,12:30,G-4D006
2021-09-16,07:45,12:30,G-4D008
2021-09-16,08:00,17:00,G-0B018-Agora
2021-09-16,08:30,12:30,G-1B016-Projet-Vie étudiante
2021-09-16,08:30,12:30,G-4D009-Projet
2021-09-16,08:30,12:30,G-4D005-Projet
2021-09-16,08:30,12:30,G-4D007-Projet
2021-09-16,08:30,12:30,G-4D010-Projet
2021-09-16,08:30,12:30,G-4D011-FABLAB Ense3
2021-09-16,08:30,12:30,G-0B015-FABLAB Ense3
2021-09-16,08:30,12:30,G-1B009-Projet-Vie étudiante
2021-09-16,09:00,12:30,G-2C005-info
2021-09-16,09:00,17:00,G-2A003
2021-09-16,13:30,15:30,G-2C007
2021-09-16,13:30,17:00,G-2C001
2021-09-16,14:00,18:00,G-4D011-FABLAB Ense3
2021-09-16,14:00,18:00,G-0B015-FABLAB Ense3
2021-09-16,14:00,18:00,G-1B009-Projet-Vie étudiante
2021-09-16,14:00,18:00,G-1C004
2021-09-16,16:00,17:00,G-1C003
2021-09-16,16:30,17:30,G-2B012
2021-09-17,07:15,19:15,G-0D006-Salle des forums
2021-09-17,08:00,10:00,G-4D011-FABLAB Ense3
2021-09-17,08:30,12:30,G-4D011-FABLAB Ense3
2021-09-17,08:30,12:30,G-0B015-FABLAB Ense3
2021-09-17,08:30,12:30,G-1B009-Projet-Vie étudiante
2021-09-17,08:30,12:30,G-1B016-Projet-Vie étudiante
2021-09-17,08:30,12:30,G-4D009-Projet
2021-09-17,08:30,12:30,G-4D005-Projet
2021-09-17,08:30,12:30,G-4D007-Projet
2021-09-17,08:30,12:30,G-4D010-Projet
2021-09-17,08:30,12:30,G-3C011-Conduction 1&2
2021-09-17,09:00,11:00,G-1B012-info-vie étudiante
2021-09-17,10:00,12:00,G-2B009
2021-09-17,13:00,16:00,G-2C004
2021-09-17,13:30,15:45,G-2C006
2021-09-17,13:30,17:00,G-2C005-info
2021-09-17,14:00,16:00,G-2C003
2021-09-17,14:00,18:00,G-4D011-FABLAB Ense3
2021-09-17,14:00,18:00,G-0B015-FABLAB Ense3
2021-09-17,14:00,18:00,G-1B009-Projet-Vie étudiante
2021-09-17,15:00,17:00,G-2A004
2021-09-17,16:15,18:15,G-2C003
2021-09-20,07:15,19:15,G-0D006-Salle des forums
2021-09-20,08:00,10:00,G-4D006
2021-09-20,08:00,17:00,G-0B018-Agora
2021-09-20,08:00,10:00,G-2C006
2021-09-20,08:00,10:00,G-1A002-Amphi Ampère
2021-09-20,08:15,11:15,G-3B005a-Venturi
2021-09-20,08:15,11:15,G-3B005a-HydrauSys
2021-09-20,08:15,12:15,G-5D003-Electronique & instrumentation associée
2021-09-20,08:15,10:15,G-2A006
2021-09-20,08:15,11:15,G-3B005b-Ventilateur
2021-09-20,08:15,10:15,G-5D005-Informatique temps réel
2021-09-20,08:15,10:15,G-2A003
2021-09-20,08:15,10:15,G-4D003
2021-09-20,08:15,10:15,G-4A020-info-mhi
2021-09-20,08:15,11:15,G-3B005a-Déversoir
2021-09-20,08:15,11:15,G-3B005a-DébitVisu
2021-09-20,08:15,11:15,G-3B005a-Coup de bélier
2021-09-20,08:15,10:15,G-2B001-info
2021-09-20,08:15,10:15,G-2A007-info
2021-09-20,08:30,10:00,G-2B012
2021-09-20,08:30,10:00,G-1C002-Amphi Coulomb
2021-09-20,08:30,10:00,G-2B010
2021-09-20,08:30,12:30,G-4D011-FABLAB Ense3
2021-09-20,08:30,12:30,G-0B015-FABLAB Ense3
2021-09-20,08:30,12:30,G-1B016-Projet-Vie étudiante
2021-09-20,08:30,12:30,G-4D005-Projet
2021-09-20,08:30,12:30,G-4D010-Projet
2021-09-20,08:30,12:30,G-4D007-Projet
2021-09-20,08:30,12:30,G-4D001-Projet
2021-09-20,08:30,10:00,G-2A004
2021-09-20,08:30,10:00,G-0B007-Amphi Bergès
2021-09-20,08:30,10:00,G-2B009
2021-09-20,10:15,12:15,G-2B012
2021-09-20,10:15,12:15,G-2B010
